fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,stars,price,kcal,age,production volume,sediment volume,opacity,magnesium oxide,total potassium
8.3,0.33,0.42,1.15,0.033,18.0,96.0,0.9911,3.2,0.32,12.4,1.0,12.438193539552213,165.2713481790897,1.931795530216079,49102.633529646795,9.920851260052187,0.10065838351675462,50.92292449212901,102.49174193165267
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,1.0,13.122310175386623,203.54834261604788,2.0382530966261214,50918.04834038845,10.520839792569701,0.1011035989117384,51.83522109247821,97.44027782186004
8.2,0.29,0.49,1.0,0.044,29.0,118.0,0.9928,3.24,0.36,10.9,1.0,12.924742908112865,185.21638539146682,2.0477849898200606,51732.02055465412,10.411867156276017,0.10108634502886099,50.358673801383226,98.12941265946671
9.2,0.35,0.39,0.9,0.042,15.0,61.0,0.9924,2.96,0.28,10.4,1.0,14.08530928214197,207.39081882376468,2.044431179054611,49909.24721631054,9.7707131345799,0.10092311010015484,51.13312221934813,99.47892639925708
9.2,0.16,0.49,2.0,0.044,18.0,107.0,0.99514,3.1,0.53,10.2,1.0,15.562306971279336,202.9258652731962,2.0043305187794,49949.072338986196,9.482459020942516,0.10006728816634715,51.06708719694302,105.81211008268707
7.1,0.23,0.24,5.4,0.039,60.0,196.0,0.9948,3.19,0.78,10.0,1.0,22.27780001481183,214.28223317232,1.9801880074242082,50505.33309096089,9.426602122707584,0.09904981907912246,51.438318750628724,101.92978540331804
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,1.0,14.76347738546797,250.88415638192185,1.8409692070514576,51069.84197871309,10.102556375311945,0.10043428134638896,50.65208676338112,101.28166480207028
6.4,0.27,0.19,2.0,0.084,21.0,191.0,0.99516,3.49,0.63,9.6,1.0,14.812281092097686,215.29233234052472,2.0868670448881863,48311.03019648152,10.255639241474913,0.10056667084757269,48.89045803214667,99.36008365379713
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,1.0,11.67972164628522,180.11045375231302,1.9689728729313636,51906.27406245848,10.678213645244325,0.09896207464102276,49.45031672109398,100.00956987624123
6.8,0.64,0.08,9.7,0.062,26.0,142.0,0.9972,3.37,0.46,8.9,1.0,13.676436895422164,183.67603276250955,1.9103600414621198,50816.2950389756,10.095285287696385,0.09905274215097977,48.932378595023074,100.09707016229989
6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5,1.0,16.567061963001926,236.70155978678633,2.012257728881663,50350.882339976255,9.506980241347426,0.09975295680121901,50.91731745629369,98.63021492642919
7.2,0.31,0.46,5.0,0.04,3.0,29.0,0.9906,3.04,0.53,12.5,1.0,16.03280414262231,214.60723179940584,2.010076740696657,49538.00063322498,9.72362689628335,0.09947642084882721,48.00962051204824,100.33965712855155
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,1.0,15.083259423253494,191.97914682172794,2.07493633067503,49690.0089052806,10.792406056625845,0.09857883924614233,49.20277166722532,102.97100951589692
8.3,0.27,0.45,1.3,0.048,8.0,72.0,0.9944,3.08,0.61,10.3,1.0,14.78221639317886,181.41337482997307,2.1618145469058963,50367.10320021166,9.606291148336043,0.0993695857495799,55.28823612034539,102.03156366915388
5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,1.0,13.637438071352895,184.51469456532024,1.876070376151214,48702.312725838055,9.87348180838973,0.10079807934093886,51.875425107770184,100.61369870270134
10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,1.0,9.006383940178635,192.71203471114336,1.9836742546498993,48971.460930140805,9.50822530308089,0.09951863620904709,51.595191076893585,101.90695945792022
7.6,0.23,0.26,15.3,0.067,32.0,166.0,0.9986,3.03,0.44,9.2,1.0,18.32289625397734,205.25518951593708,1.9824075639447087,49695.070770035694,9.715361032188374,0.09862726551510934,49.425219878089216,96.46669744901571
8.6,0.55,0.35,15.55,0.057,35.5,366.5,1.0001,3.04,0.63,11.0,1.0,12.377326707038621,182.17994342438254,1.8800634050123586,48888.80234401257,10.80615791062289,0.10087517324787726,48.124969902659466,100.65115856988625
7.9,0.16,0.3,4.8,0.037,37.0,171.0,0.9967,3.47,0.44,9.0,1.0,8.775720245545418,235.81313959303634,1.991151159776958,49367.74591471702,10.615484123825219,0.10055683496407586,48.39285658493964,102.35950196868077
6.8,0.26,0.34,15.1,0.06,42.0,162.0,0.99705,3.24,0.52,10.5,1.0,19.529402505276114,179.7223780367249,2.0142343969774807,47749.209574683715,10.396870053171648,0.09971417839600018,49.94910012743985,102.6940061102647
6.9,0.2,0.34,1.9,0.043,25.0,136.0,0.9935,3.31,0.6,10.1,1.0,15.820664381579366,217.94950450564735,2.103580528291017,51278.79094467104,9.766834090104853,0.0995961901718305,51.88440476954178,98.32377796510148
9.8,0.93,0.45,8.6,0.052,34.0,187.0,0.9994,3.12,0.59,10.2,1.0,19.669271684151255,253.20383723169076,2.044074676461245,49189.27188446834,9.822629499395358,0.10011154341191296,50.02590721675177,99.85499304853481
8.0,0.23,0.37,9.6,0.054,23.0,159.0,0.99795,3.32,0.47,9.8,1.0,17.824659165270187,179.7103778126316,2.0036920923329666,49270.97088966261,10.367840748591593,0.09914027419387368,51.93819673563296,98.15469467665821
5.9,0.21,0.28,4.6,0.053,40.0,199.0,0.9964,3.72,0.7,10.0,1.0,15.51772909444236,191.28678760632897,1.9442999947098814,49166.2697253714,10.490832505967578,0.09952976483590617,49.995814586892024,101.09027823582366
9.2,0.35,0.39,0.9,0.042,15.0,61.0,0.9924,2.96,0.28,10.4,1.0,16.8060468447503,198.5087089614015,1.8220149112531467,49730.079714986256,10.543660910998208,0.09975674846958626,52.548104956969865,102.50090120783797
8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.99194,3.0,0.35,10.5,1.0,13.571013958244041,206.5718358696247,1.896054611183813,49395.77020593181,10.549039589930635,0.09994033010933807,50.11175538364917,96.22412506374664
6.8,0.705,0.25,3.2,0.048,10.0,57.0,0.996,3.36,0.52,9.5,1.0,12.764600262503961,224.87909242399334,2.035192817991901,48557.95660119432,10.68803839156843,0.10070410986722,49.188354406892756,102.60224959847444
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,1.0,13.584615984693244,200.96973301036388,2.1235011850229832,51099.11005101784,9.643184766572642,0.1008630251534333,48.26049366573017,97.90152159891298
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,1.0,18.03127138377387,204.62480465988332,2.019502388514714,49590.319116392646,11.260617685089539,0.09933047561861237,52.127287126003324,99.75886916834402
7.1,0.49,0.22,2.0,0.047,146.5,307.5,0.9924,3.24,0.37,11.0,1.0,11.24879700111518,201.2062850387521,1.86874933089552,51768.49487161402,9.450479122292315,0.10028169493134488,52.698099738032006,102.60300030196044
8.6,0.55,0.35,15.55,0.057,35.5,366.5,1.0001,3.04,0.63,11.0,1.0,14.745933299126719,186.7111679795381,2.0053112339209056,49976.79563835864,9.731785518488278,0.10028919770595716,45.328902388492864,101.82235383142134
6.5,0.52,0.17,1.4,0.047,5.0,26.0,0.9932,3.26,0.32,10.0,1.0,19.863363120345692,174.00544023130558,2.006202906692894,50355.35634399697,9.183574748746285,0.1007518065664144,48.77382676253731,103.47601380690901
8.5,0.26,0.21,16.2,0.074,41.0,197.0,0.998,3.02,0.5,9.8,1.0,17.69445648026053,173.39488423621825,1.9459877645080421,49079.33253611039,9.628378138348847,0.10020005668402378,50.76999291026073,101.42274074393661
6.3,0.6,0.44,11.0,0.05,50.0,245.0,0.9972,3.19,0.57,9.3,1.0,10.81750723729321,170.3373266597418,2.2469511843517287,51222.1592146587,10.76676242431625,0.09873005510265495,49.00744911325892,102.5236305974573
7.5,0.685,0.07,2.5,0.058,5.0,9.0,0.99632,3.38,0.55,10.9,1.0,20.263425518469425,219.1204493778969,2.096514292195198,50580.630994133324,10.31642213969516,0.0987124094048797,49.195264366906464,101.09416880732248
12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,1.0,13.862957603284777,218.57048170065943,1.9450365036994273,50874.65467945105,9.582714766199487,0.0991113870519641,48.77434754917283,96.3412764006287
9.4,0.29,0.55,2.2,0.05,17.0,119.0,0.9962,3.12,0.69,10.3,1.0,14.912322807663381,153.4083275533587,1.986866747358251,48603.71515377713,9.488419978569805,0.09905930769059226,49.71801285071673,100.85442140802198
7.5,0.34,0.24,3.85,0.031,5.0,34.0,0.99098,3.01,0.36,11.8,1.0,19.913851859457612,200.9623914940165,2.0239751031410766,50464.16988068505,10.937975567831243,0.09956191811219918,54.63794887261952,103.46489296392366
6.8,0.2,0.27,1.2,0.034,19.0,68.0,0.9902,3.14,0.37,11.7,1.0,15.269365157298953,263.9790884950123,1.8612252126089834,48828.1786526555,10.54413283633832,0.0990610022472004,47.590126375784095,101.36926879857235
6.0,0.395,0.0,1.4,0.042,7.0,55.0,0.99135,3.37,0.38,11.2,1.0,8.308518534005211,193.56112543406707,2.0914419389488046,49764.13656410321,9.988884721011608,0.10155406874906495,50.447842860832715,99.01387243543849
8.3,0.33,0.42,1.15,0.033,18.0,96.0,0.9911,3.2,0.32,12.4,1.0,15.062173433747787,204.83974482644672,2.0889230324571164,50756.16828027094,9.84471059839571,0.0984900741476263,53.559870531140305,98.07896465902448
6.0,0.395,0.0,1.4,0.042,7.0,55.0,0.99135,3.37,0.38,11.2,1.0,12.442219938441898,183.79669083835788,1.9483320240789272,51525.57540619189,9.986822882334621,0.10020545998762523,51.73485833984317,102.29385507962364
7.0,0.57,0.1,8.3,0.094,23.0,188.0,0.9972,3.4,0.47,9.2,1.0,14.584113478366339,194.3488711663982,2.002257313268447,48393.70343499608,11.018631899502015,0.10127917244467184,51.36626780875898,99.83989792144855
6.9,0.3,0.36,4.5,0.054,31.0,203.0,0.99513,3.4,0.57,10.4,1.0,20.896210337917807,177.23443038544158,2.0101007224424468,48234.04814786558,10.116519580091204,0.09943668323194993,49.08567440194031,99.23526978028345
7.6,1.58,0.0,2.1,0.137,5.0,9.0,0.99476,3.5,0.4,10.9,1.0,12.149395441295786,220.13533007247247,1.9275837871370365,51756.94925469203,9.923857374622118,0.09988821381655148,49.694972416854675,100.21147877152664
8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.99194,3.0,0.35,10.5,1.0,13.613836071767011,212.26569294460822,2.086860533960169,49940.84315986493,10.797297862235917,0.10084963796359553,49.43677947528155,101.57129575946391
7.3,0.49,0.32,5.2,0.043,18.0,104.0,0.9952,3.24,0.45,10.7,1.0,12.057201011884437,177.47275544164683,1.8886529663523939,49305.918050062726,9.859005322646135,0.09991208390053646,51.636535041455446,98.3389363894558
8.8,0.61,0.3,2.8,0.088,17.0,46.0,0.9976,3.26,0.51,9.3,1.0,15.474765838532852,228.28838352226282,2.128635979396773,51074.766380239154,11.082673397609705,0.10131967771735162,52.15082059512638,102.07157321752499
7.5,0.32,0.24,4.6,0.053,8.0,134.0,0.9958,3.14,0.5,9.1,1.0,13.836643044593064,172.37196003845764,2.0175875774324283,50615.26059041621,10.093905812364849,0.10116126364268635,50.98590148479397,96.26670117656779
8.7,0.31,0.21,5.6,0.039,28.0,67.0,0.99328,2.96,0.52,11.0,1.0,12.126033089013664,194.14254346735842,1.9010508339966545,49090.91715915935,9.719321968814654,0.09854618087422994,48.619344082872274,98.47644047534877
9.2,0.28,0.49,11.8,0.042,29.0,137.0,0.998,3.1,0.34,10.1,1.0,13.030782803557372,163.32711086901634,2.010884589085725,49072.13081110936,9.316164826444355,0.09911536344050297,46.87544764995231,102.5288638713903
6.9,0.2,0.34,1.9,0.043,25.0,136.0,0.9935,3.31,0.6,10.1,1.0,14.814613714759398,197.28721406247135,1.8704823845297367,50282.39276625999,10.527135883745652,0.10122285907042591,49.82324394534522,100.1844125348139
7.1,0.875,0.05,5.7,0.082,3.0,14.0,0.99808,3.4,0.52,10.2,1.0,19.619826963853768,219.06962587568452,1.8860849093651422,49516.34062027019,10.476195403409266,0.0998523620063439,48.39094402424356,99.67498548514516
5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,1.0,18.729582696303105,180.58122065786438,1.968275477807096,49223.78210366129,9.953296628906449,0.10002464511417829,47.23996797981365,98.96838494265113
8.3,0.625,0.2,1.5,0.08,27.0,119.0,0.9972,3.16,1.12,9.1,1.0,16.50772024793827,227.1755394009927,1.9915640382360134,51330.66269677294,10.031953149417298,0.09891513823692501,50.595608370067346,99.15847554386286
6.0,0.67,0.07,1.2,0.06,9.0,108.0,0.9931,3.11,0.35,8.7,1.0,15.821326633700416,157.43434221639876,1.8972099883719118,48523.07266646754,9.943679658333398,0.09983481141237775,50.77235332237127,98.49216800152855
7.3,0.28,0.42,1.2,0.033,29.0,142.0,0.99205,3.17,0.43,10.7,1.0,12.603257496381325,214.0372463124924,1.9967606492241172,48633.7287271357,10.428358334781397,0.10030275178215281,50.84124983200508,94.63395320146003
6.8,0.27,0.29,4.6,0.046,6.0,88.0,0.99458,3.34,0.48,10.6,1.0,15.001335191776601,220.71792500078757,1.7433477199076233,47792.158386476294,10.007637961410024,0.1012489515947062,49.890603979174685,103.7177262168629
7.4,0.27,0.31,2.4,0.014,15.0,143.0,0.99094,3.03,0.65,12.0,1.0,13.590204356981896,189.22100279207658,1.9515872956693605,50418.5582272979,9.91996197807046,0.10133241002089352,51.269847289804524,95.76173245822608
6.4,0.37,0.12,5.9,0.056,6.0,91.0,0.99536,3.06,0.46,8.4,1.0,15.48866093552073,216.35544269900504,2.129031855144247,49256.840368264275,10.639764328623903,0.10020665935860541,49.57100758684882,99.10702600664499
7.2,0.615,0.1,1.4,0.068,25.0,154.0,0.99499,3.2,0.48,9.7,1.0,16.589351583988527,180.37699188685397,1.9159047501231923,51485.342555543604,10.660759887701486,0.10177676145059904,49.836242325985914,95.96440328483146
8.8,0.61,0.3,2.8,0.088,17.0,46.0,0.9976,3.26,0.51,9.3,1.0,16.343912654102645,180.99432226509822,2.1154565931788967,49210.84718328913,10.655983672379646,0.09843113280591194,48.562952606096076,101.28583192672158
11.8,0.23,0.38,11.1,0.034,15.0,123.0,0.9997,2.93,0.55,9.7,1.0,21.896976441429402,197.33541101024264,1.9963505460113242,50350.842448652875,10.461816075538579,0.10060736502860643,50.85314615319624,98.55532681562804
8.0,0.16,0.36,1.5,0.033,14.0,122.0,0.9941,3.2,0.39,10.3,1.0,12.004765109979793,165.52236925391895,2.1026427713981413,48858.92892975433,10.565065638189024,0.10036883764110806,50.26135320912337,97.95199286580657
6.1,1.1,0.16,4.4,0.033,8.0,109.0,0.99058,3.35,0.47,12.4,1.0,10.934293409965571,180.7254587921687,2.0499822418673697,50175.82680919154,9.99153113435372,0.09990133926790647,51.629672832121,96.41957990660188
7.0,0.975,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,1.0,15.016893028029362,197.342652471404,2.020099374429655,48349.02682211111,9.491342673977696,0.09916089096322182,51.73004192322301,104.51125008064014
6.2,0.43,0.49,6.4,0.045,12.0,115.0,0.9963,3.27,0.57,9.0,1.0,12.166603820851346,196.1315004977774,1.9287059475841701,47939.12454887745,10.367848204974312,0.09985073912194313,52.98225464105429,98.951637883222
8.0,0.16,0.36,1.5,0.033,14.0,122.0,0.9941,3.2,0.39,10.3,1.0,20.595924633548854,191.98770100201352,2.0229917557117174,50107.827671878134,9.280290076678916,0.09745893614235986,49.38051252945836,100.17598184820937
6.0,0.11,0.47,10.6,0.052,69.0,148.0,0.9958,2.91,0.34,9.3,1.0,17.09736671318838,216.41375075968378,2.0489145990567916,49264.03343133592,9.124648833886777,0.09963968636782185,48.90537954045373,98.40406484630826
8.0,0.16,0.36,1.5,0.033,14.0,122.0,0.9941,3.2,0.39,10.3,1.0,13.760479095460013,181.5172689322887,1.8279380559854348,49855.295953165965,10.138861315855827,0.10010780058332135,51.854777551610404,100.0683873006747
7.6,0.31,0.23,12.7,0.054,20.0,139.0,0.99836,3.16,0.5,9.7,1.0,11.645589031413785,191.42855302126986,1.9207921067825324,50915.331778553635,9.937884834645953,0.09905792909507376,49.90136584164554,100.97465736365422
6.6,0.35,0.19,10.5,0.06,15.0,82.0,0.99588,3.13,0.38,9.9,1.0,13.317553362969415,181.0133581328411,2.1508465321636585,51236.522423965594,10.134086532995102,0.10062060406792607,52.22310686135919,102.14604635457013
8.5,0.18,0.3,1.1,0.028,34.0,95.0,0.99272,2.83,0.36,10.0,1.0,18.29276944793125,216.10001818833499,2.0333148112057677,50044.147698026085,9.603013609175017,0.09976008456663453,52.75576364393473,96.29668848003432
6.7,0.22,0.22,1.2,0.038,5.0,124.0,0.99098,3.1,0.37,11.2,1.0,17.400930064558416,190.43529991021182,2.001931280544736,51076.5385283758,10.328933628357879,0.09921647055136633,51.95347746580817,98.98510255507846
8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.99194,3.0,0.35,10.5,1.0,12.528188941104911,185.5280474683295,1.9442727188964108,49200.18578795759,9.948015302406958,0.09853510070225976,50.56403690013405,101.31115185180477
6.3,0.28,0.22,9.5,0.04,30.0,111.0,0.99338,3.05,0.31,10.8,1.0,12.24042574557227,200.99542727879606,2.001578989405626,48948.02779497007,10.423944353552207,0.09967588243627587,51.07644794695915,96.4849286574438
6.5,0.33,0.72,1.1,0.061,7.0,151.0,0.993,3.09,0.57,9.5,1.0,15.833727867455087,218.3716371058519,2.0653857596500624,48598.36053829642,9.614950492272772,0.10019594284133253,49.07493598689273,100.20521540912563
7.6,0.56,0.12,10.4,0.096,22.0,177.0,0.9983,3.32,0.45,9.1,1.0,16.86774134359203,200.2067991011789,2.125205218734135,51585.41245069779,9.419272746796322,0.09900679471587424,48.85636603716904,100.8875529468237
6.7,0.25,0.26,1.55,0.041,118.5,216.0,0.9949,3.55,0.63,9.4,1.0,15.005983989440056,199.03731884998797,2.01236627120935,48914.02809072495,10.316238173318341,0.09926746601486654,50.695105106407745,101.78115536622774
6.2,0.43,0.49,6.4,0.045,12.0,115.0,0.9963,3.27,0.57,9.0,1.0,12.801372498284449,205.69157411920634,1.929591499425278,49447.55022600245,9.706837159814121,0.10046492034373253,52.26109366721888,102.9883601218371
9.8,0.36,0.46,10.5,0.038,4.0,83.0,0.9956,2.89,0.3,10.1,1.0,9.185326059874349,193.2504869796636,2.005640797521546,50334.01082311302,10.05435249997796,0.10079546209327159,50.13494979041872,98.2217463134255
6.3,0.39,0.24,6.9,0.069,9.0,117.0,0.9942,3.15,0.35,10.2,1.0,17.70626712632881,233.58678754429428,2.0336115669116515,50803.39715560983,10.125328891569135,0.09933033443196915,47.06861412972352,99.58661747987222
6.4,0.27,0.19,1.9,0.085,21.0,196.0,0.99516,3.49,0.64,9.5,1.0,16.070842376903958,194.23693515746248,2.0701248658521227,49655.24475091801,9.906876127067864,0.10070824695857922,52.26226037196476,103.05183615082734
7.9,0.16,0.3,4.8,0.037,37.0,171.0,0.9967,3.47,0.44,9.0,1.0,15.738354834910558,201.13524894208973,2.0143865477257763,49502.799272666205,9.179740203289503,0.10009824138790781,51.04858949784261,100.5707727061729
8.0,0.66,0.72,17.55,0.042,62.0,233.0,0.9999,2.92,0.68,9.4,1.0,22.303667129902422,195.52424155384986,1.9594979353242932,49920.12507633156,10.784930063174995,0.09968049655537561,48.7925637664313,99.0354789542931
8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,1.0,11.467933745213791,230.59425020451192,1.9750826700904154,49531.913620371946,9.820626030563103,0.09965679091910276,49.351348854343435,101.12321080676098
8.1,0.28,0.46,15.4,0.059,32.0,177.0,1.0004,3.27,0.58,9.0,1.0,17.775424118318075,199.9778753954624,2.1376634161153274,49461.6380689744,10.203123185805993,0.10057660642158278,47.02250122856298,99.04803898018909
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,1.0,19.73679541950775,194.6575468596396,2.023290586119719,49816.39951688223,9.282029447350153,0.09999287451278492,50.646213595679136,99.56009072110656
6.9,0.3,0.29,1.3,0.053,24.0,189.0,0.99362,3.29,0.54,9.9,1.0,17.263023118151388,196.328908729382,1.9153448593028017,50615.38473996506,9.826914071106492,0.10059124620083701,49.971401618854856,99.19166973627627
6.3,0.28,0.22,9.5,0.04,30.0,111.0,0.99338,3.05,0.31,10.8,1.0,14.033888458243657,195.7316339681272,2.0920922453570463,48010.04092608512,9.499334550765436,0.09854316854565572,51.651250022489435,98.12801595020697
9.4,0.29,0.55,2.2,0.05,17.0,119.0,0.9962,3.12,0.69,10.3,1.0,19.5209381355806,212.90712175483517,2.0065238460673696,50364.94580387511,9.11022949942848,0.09938367298273305,51.32145660608075,103.25984642507471
8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.99194,3.0,0.35,10.5,1.0,18.622092075146345,216.37133074404645,1.927906065233301,50083.846693206535,8.741605167253642,0.09981003757727827,50.36526121579716,98.81143000246752
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,1.0,16.819063982481374,223.10458634126383,2.1696723510010956,50536.38354572047,10.325638440402349,0.10130339364005878,53.325893776552846,104.75715477832931
7.1,0.875,0.05,5.7,0.082,3.0,14.0,0.99808,3.4,0.52,10.2,1.0,13.961749621072753,203.92866305669187,2.0063517743136177,51745.50602201098,10.084468623804227,0.09942136473869147,50.755782970091055,99.1597415277721
7.4,1.185,0.0,4.25,0.097,5.0,14.0,0.9966,3.63,0.54,10.7,1.0,17.081236075256328,189.60880612012014,2.120702416002819,50229.041296491414,9.890830098592055,0.10236207902499536,50.70129239560263,98.46079516475174
